测量里程,中线北坐标X,中线东坐标Y,中线高程H
285793,3806596.452,458324.2302,46.020136
285794,3806596.617,458323.244,46.019679
285795,3806596.782,458322.2577,46.018991
285796,3806596.947,458321.2714,46.018604
285797,3806597.112,458320.2851,46.018756
285798,3806597.276,458319.2987,46.019609
285799,3806597.44,458318.3122,46.020351
285800,3806597.604,458317.3258,46.021014
285801,3806597.767,458316.3392,46.021446
285802,3806597.931,458315.3526,46.021709
285803,3806598.094,458314.3661,46.022131
285804,3806598.257,458313.3795,46.022764
285805,3806598.42,458312.3928,46.023187
285806,3806598.581,458311.406,46.023459
285807,3806598.743,458310.4191,46.023492
285808,3806598.905,458309.4324,46.023804
285809,3806599.067,458308.4455,46.024507
285810,3806599.228,458307.4585,46.024759
285811,3806599.389,458306.4717,46.024512
285812,3806599.551,458305.4848,46.024294
285813,3806599.711,458304.4978,46.024537
285814,3806599.872,458303.5107,46.024989
285815,3806600.032,458302.5237,46.025432
285816,3806600.192,458301.5366,46.025584
285817,3806600.351,458300.5494,46.025597
285818,3806600.511,458299.5622,46.025699
285819,3806600.67,458298.575,46.025362
285820,3806600.829,458297.5877,46.024864
285821,3806600.987,458296.6003,46.024577
285822,3806601.145,458295.6129,46.024669
285823,3806601.304,458294.6255,46.024402
285824,3806601.461,458293.638,46.024384
285825,3806601.619,458292.6505,46.024767
285826,3806601.776,458291.663,46.02538
285827,3806601.934,458290.6755,46.025802
285828,3806602.091,458289.6879,46.025825
285829,3806602.247,458288.7002,46.025927
285830,3806602.404,458287.7125,46.02582
285831,3806602.56,458286.7248,46.025892
285832,3806602.716,458285.737,46.026255
285833,3806602.871,458284.7492,46.026427
285834,3806603.027,458283.7614,46.02634
285835,3806603.182,458282.7735,46.026132
285836,3806603.337,458281.7855,46.026265
285837,3806603.491,458280.7976,46.026647
285838,3806603.646,458279.8096,46.02714
285839,3806603.8,458278.8215,46.027402
285840,3806603.954,458277.8335,46.027705
285841,3806604.108,458276.8454,46.027557
285842,3806604.261,458275.8573,46.02716
285843,3806604.414,458274.869,46.027262
285844,3806604.567,458273.8808,46.027655
285845,3806604.72,458272.8926,46.027998
285846,3806604.873,458271.9044,46.02809
285847,3806605.026,458270.9161,46.027943
285848,3806605.178,458269.9278,46.027875
285849,3806605.33,458268.9394,46.028308
285850,3806605.482,458267.9509,46.02896
285851,3806605.632,458266.9624,46.029293
285852,3806605.783,458265.9739,46.029475
285853,3806605.934,458264.9853,46.029648
285854,3806606.084,458263.9967,46.03004
285855,3806606.235,458263.008,46.030503
285856,3806606.385,458262.0194,46.030855
285857,3806606.535,458261.0307,46.030688
285858,3806606.685,458260.042,46.03074
285859,3806606.834,458259.0532,46.030873
285860,3806606.984,458258.0645,46.031095
285861,3806607.132,458257.0756,46.031248
285862,3806607.28,458256.0866,46.03135
285863,3806607.428,458255.0976,46.031883
285864,3806607.576,458254.1086,46.032465
285865,3806607.723,458253.1195,46.032958
285866,3806607.87,458252.1304,46.033061
285867,3806608.018,458251.1414,46.033103
285868,3806608.165,458250.1522,46.033156
285869,3806608.312,458249.1631,46.033288
285870,3806608.459,458248.1739,46.033611
285871,3806608.606,458247.1848,46.033843
285872,3806608.752,458246.1955,46.034286
285873,3806608.898,458245.2062,46.034888
285874,3806609.044,458244.2169,46.035491
285875,3806609.189,458243.2276,46.035843
285876,3806609.334,458242.2382,46.036186
285876.468,3806609.402,458241.7749,46.036252
285877,3806609.479,458241.2487,46.036328
285878,3806609.624,458240.2593,46.036211
285879,3806609.768,458239.2698,46.036183
285880,3806609.912,458238.2801,46.036266
285881,3806610.055,458237.2905,46.036628
285882,3806610.199,458236.3008,46.036791
285883,3806610.342,458235.3112,46.036623
285884,3806610.485,458234.3215,46.036806
285885,3806610.628,458233.3317,46.036959
285886,3806610.771,458232.342,46.037121
285887,3806610.913,458231.3522,46.037394
285888,3806611.055,458230.3624,46.037846
285889,3806611.197,458229.3725,46.038129
285890,3806611.339,458228.3826,46.038171
285891,3806611.48,458227.3926,46.037674
285892,3806611.621,458226.4026,46.037086
285893,3806611.762,458225.4126,46.036689
285894,3806611.904,458224.4227,46.036581
285895,3806612.044,458223.4326,46.036244
285896,3806612.184,458222.4425,46.036186
285897,3806612.325,458221.4524,46.036189
285898,3806612.464,458220.4621,46.035771
285899,3806612.603,458219.4718,46.035194
285900,3806612.741,458218.4815,46.034686
285901,3806612.881,458217.4913,46.034539
285902,3806613.019,458216.5009,46.034691
285903,3806613.158,458215.5105,46.034894
285904,3806613.296,458214.5202,46.034716
285905,3806613.434,458213.5297,46.034739
285906,3806613.571,458212.5392,46.035272
285907,3806613.708,458211.5487,46.035854
285908,3806613.846,458210.5582,46.036547
285909,3806613.983,458209.5677,46.036799
285910,3806614.12,458208.577,46.036862
285911,3806614.256,458207.5864,46.037004
285912,3806614.393,458206.5958,46.037287
285913,3806614.529,458205.6051,46.037459
285914,3806614.664,458204.6143,46.037512
285915,3806614.8,458203.6235,46.037544
285916,3806614.935,458202.6327,46.037867
285917,3806615.07,458201.6419,46.038529
285918,3806615.205,458200.651,46.038942
285919,3806615.339,458199.6601,46.039124
285920,3806615.473,458198.6691,46.039327
285921,3806615.607,458197.6781,46.039419
285922,3806615.74,458196.687,46.039592
285923,3806615.874,458195.696,46.039834
285924,3806616.007,458194.7049,46.040307
285925,3806616.14,458193.7138,46.04038
285926,3806616.273,458192.7227,46.040412
285927,3806616.406,458191.7316,46.040245
285928,3806616.538,458190.7403,46.040447
285929,3806616.67,458189.749,46.04083
285930,3806616.801,458188.7577,46.041422
285931,3806616.933,458187.7664,46.041785
285932,3806617.064,458186.7751,46.042057
285933,3806617.195,458185.7837,46.04231
285934,3806617.326,458184.7924,46.042552
285935,3806617.457,458183.8009,46.042855
285936,3806617.587,458182.8094,46.042887
285937,3806617.717,458181.8179,46.04264
285938,3806617.846,458180.8264,46.042732
285939,3806617.976,458179.8348,46.043045
285940,3806618.105,458178.8431,46.043327
285941,3806618.234,458177.8515,46.04349
285942,3806618.363,458176.8599,46.043822
285943,3806618.491,458175.8681,46.044225
285944,3806618.618,458174.8763,46.044567
285945,3806618.746,458173.8845,46.0447
285946,3806618.874,458172.8927,46.044833
285947,3806619.001,458171.9008,46.045055
285948,3806619.128,458170.909,46.045218
285949,3806619.256,458169.9171,46.0451
285950,3806619.382,458168.9251,46.045213
285951,3806619.508,458167.9331,46.045525
285952,3806619.635,458166.9412,46.045808
285953,3806619.761,458165.9492,46.04603
285954,3806619.886,458164.9571,46.046053
285955,3806620.012,458163.965,46.046235
285956,3806620.137,458162.9729,46.046288
285957,3806620.262,458161.9807,46.04662
285958,3806620.387,458160.9885,46.046973
285959,3806620.511,458159.9963,46.047085
285960,3806620.636,458159.0041,46.047138
285961,3806620.759,458158.0118,46.04724
285962,3806620.883,458157.0194,46.047393
285963,3806621.006,458156.027,46.047625
285964,3806621.129,458155.0347,46.048028
285965,3806621.252,458154.0422,46.048411
285966,3806621.374,458153.0498,46.049013
285967,3806621.497,458152.0573,46.049106
285968,3806621.619,458151.0648,46.048958
285969,3806621.74,458150.0722,46.048391
285970,3806621.862,458149.0796,46.048163
285971,3806621.984,458148.0871,46.048266
285972,3806622.105,458147.0945,46.048688
285973,3806622.226,458146.1019,46.049551
285974,3806622.348,458145.1092,46.050353
285975,3806622.468,458144.1166,46.050846
285976,3806622.588,458143.1238,46.051108
285977,3806622.708,458142.131,46.051391
285978,3806622.828,458141.1382,46.051583
285979,3806622.948,458140.1454,46.051806
285980,3806623.066,458139.1525,46.052378
285981,3806623.185,458138.1596,46.052671
285982,3806623.304,458137.1666,46.052783
285983,3806623.422,458136.1737,46.052546
285984,3806623.541,458135.1808,46.052788
285985,3806623.659,458134.1878,46.053401
285986,3806623.777,458133.1948,46.054084
285987,3806623.894,458132.2017,46.054226
285987.129,3806623.91,458132.0735,46.054194
285988,3806624.012,458131.2087,46.053979
285989,3806624.129,458130.2156,46.053811
285990,3806624.246,458129.2224,46.053944
285991,3806624.362,458128.2292,46.054476
285992,3806624.478,458127.236,46.054549
285993,3806624.595,458126.2428,46.054621
285994,3806624.71,458125.2495,46.054634
285995,3806624.826,458124.2562,46.054566
285996,3806624.942,458123.2629,46.054519
285997,3806625.057,458122.2696,46.054461
285998,3806625.171,458121.2762,46.054474
285999,3806625.286,458120.2828,46.054266
286000,3806625.4,458119.2893,46.054029
286001,3806625.514,458118.2959,46.054021
286002,3806625.628,458117.3024,46.054404
286003,3806625.742,458116.3089,46.054996
286004,3806625.856,458115.3154,46.055409
286005,3806625.969,458114.3218,46.055382
286006,3806626.081,458113.3282,46.055274
286007,3806626.194,458112.3345,46.055197
286008,3806626.307,458111.3409,46.055349
286009,3806626.419,458110.3473,46.055762
286010,3806626.531,458109.3535,46.055744
286011,3806626.643,458108.3598,46.055847
286012,3806626.754,458107.3661,46.055889
286013,3806626.865,458106.3722,46.056012
286014,3806626.976,458105.3784,46.055974
286015,3806627.086,458104.3845,46.056097
286016,3806627.197,458103.3907,46.056399
286017,3806627.308,458102.3968,46.056552
286018,3806627.418,458101.4029,46.056704
286019,3806627.527,458100.4089,46.057037
286020,3806627.637,458099.4149,46.057259
286021,3806627.746,458098.4209,46.057362
286022,3806627.855,458097.4269,46.057524
286023,3806627.963,458096.4328,46.057907
286024,3806628.072,458095.4387,46.058199
286025,3806628.18,458094.4446,46.058152
286026,3806628.289,458093.4505,46.058175
286027,3806628.396,458092.4563,46.058267
286028,3806628.503,458091.4621,46.0582
286029,3806628.611,458090.4678,46.058292
286030,3806628.717,458089.4736,46.058745
286031,3806628.824,458088.4793,46.059067
286032,3806628.93,458087.485,46.05891
286033,3806629.037,458086.4907,46.058892
286034,3806629.143,458085.4963,46.058905
286035,3806629.248,458084.5019,46.058887
286036,3806629.354,458083.5075,46.05928
286037,3806629.459,458082.5131,46.060042
286038,3806629.564,458081.5186,46.060895
286039,3806629.669,458080.5241,46.060797
286040,3806629.774,458079.5296,46.06069
286041,3806629.878,458078.535,46.060902
286042,3806629.982,458077.5405,46.061435
286043,3806630.085,458076.5458,46.062047
286044,3806630.188,458075.5512,46.06226
286045,3806630.291,458074.5565,46.062153
286046,3806630.394,458073.5618,46.062055
286047,3806630.497,458072.5672,46.062408
286048,3806630.6,458071.5725,46.06269
286049,3806630.703,458070.5777,46.063023
286050,3806630.804,458069.5829,46.063315
286051,3806630.906,458068.5881,46.063508
286052,3806631.008,458067.5933,46.06366
286053,3806631.109,458066.5984,46.064173
286054,3806631.21,458065.6036,46.065005
286055,3806631.311,458064.6087,46.065768
286056,3806631.412,458063.6138,46.06596
286057,3806631.512,458062.6188,46.065583
286058,3806631.612,458061.6238,46.065175
286059,3806631.711,458060.6288,46.065218
286060,3806631.811,458059.6338,46.06571
286061,3806631.91,458058.6387,46.066383
286062,3806632.009,458057.6436,46.066495
286063,3806632.108,458056.6486,46.066588
286064,3806632.207,458055.6534,46.06673
286065,3806632.305,458054.6582,46.066893
286066,3806632.403,458053.6631,46.066976
286067,3806632.501,458052.6679,46.066858
286068,3806632.598,458051.6727,46.067011
286069,3806632.696,458050.6774,46.067213
286070,3806632.793,458049.6822,46.067586
286071,3806632.89,458048.6869,46.067818
286072,3806632.986,458047.6915,46.067841
286073,3806633.082,458046.6961,46.067953
286074,3806633.178,458045.7007,46.068516
286075,3806633.273,458044.7053,46.068968
286076,3806633.369,458043.7099,46.069201
286077,3806633.464,458042.7145,46.069093
286078,3806633.56,458041.7191,46.069066
286079,3806633.655,458040.7236,46.069248
286080,3806633.749,458039.7281,46.069371
286081,3806633.843,458038.7325,46.069803
286082,3806633.938,458037.737,46.069986
286083,3806634.031,458036.7414,46.069668
286084,3806634.125,458035.7457,46.069371
286085,3806634.217,458034.7501,46.069474
286086,3806634.31,458033.7544,46.070166
286087,3806634.403,458032.7587,46.070729
286088,3806634.496,458031.763,46.070971
286089,3806634.588,458030.7673,46.070954
286090,3806634.681,458029.7716,46.071266
286091,3806634.773,458028.7758,46.071229
286091.778,3806634.844,458028.001,46.071137
286092,3806634.864,458027.78,46.071111
286093,3806634.956,458026.7842,46.071094
286094,3806635.047,458025.7885,46.071076
286095,3806635.138,458024.7926,46.070919
286096,3806635.228,458023.7967,46.070701
286097,3806635.319,458022.8008,46.070934
286098,3806635.409,458021.8048,46.071386
286099,3806635.498,458020.8089,46.071829
286100,3806635.588,458019.8129,46.071861
286101,3806635.677,458018.8169,46.071924
286102,3806635.767,458017.8209,46.072226
286103,3806635.855,458016.8249,46.072449
286104,3806635.944,458015.8288,46.072611
286105,3806636.032,458014.8327,46.072604
286106,3806636.12,458013.8366,46.072657
286107,3806636.208,458012.8404,46.072769
286108,3806636.295,458011.8443,46.073432
286109,3806636.383,458010.8481,46.074174
286110,3806636.47,458009.8519,46.074387
286111,3806636.557,458008.8557,46.073849
286112,3806636.644,458007.8595,46.073812
286113,3806636.731,458006.8633,46.074284
286114,3806636.816,458005.867,46.074607
286115,3806636.902,458004.8707,46.074759
286116,3806636.988,458003.8744,46.074642
286117,3806637.074,458002.8781,46.074574
286118,3806637.159,458001.8817,46.074317
286119,3806637.244,458000.8853,46.074439
286120,3806637.329,457999.889,46.075022
286121,3806637.413,457998.8925,46.075424
286122,3806637.497,457997.896,46.075477
286123,3806637.581,457996.8996,46.075529
286124,3806637.665,457995.9031,46.075762
286125,3806637.748,457994.9066,46.076174
286126,3806637.831,457993.91,46.076627
286127,3806637.914,457992.9135,46.07677
286128,3806637.997,457991.9169,46.076652
286129,3806638.078,457990.9202,46.076395
286130,3806638.16,457989.9236,46.076527
286131,3806638.242,457988.927,46.07694
286132,3806638.324,457987.9303,46.077112
286133,3806638.405,457986.9336,46.077345
286134,3806638.486,457985.9369,46.077477
286135,3806638.567,457984.9402,46.07757
286136,3806638.648,457983.9435,46.077682
286137,3806638.728,457982.9467,46.078085
286138,3806638.808,457981.9499,46.078407
286139,3806638.888,457980.9531,46.07853
286140,3806638.968,457979.9563,46.078242
286141,3806639.047,457978.9595,46.078005
286142,3806639.127,457977.9626,46.078387
286143,3806639.206,457976.9658,46.07881
286144,3806639.284,457975.9689,46.079452
286145,3806639.363,457974.972,46.079775
286146,3806639.442,457973.9751,46.079908
286147,3806639.519,457972.9781,46.07977
286148,3806639.597,457971.9811,46.079663
286149,3806639.675,457970.9841,46.079825
286150,3806639.752,457969.9871,46.079938
286151,3806639.828,457968.99,46.0799
286151.439,3806639.862,457968.5521,46.08009
286152,3806639.905,457967.993,46.080333
286153,3806639.982,457966.9959,46.081385
286154,3806640.058,457965.9989,46.082188
286155,3806640.134,457965.0017,46.08234
286156,3806640.209,457964.0046,46.081603
286157,3806640.285,457963.0075,46.081085
286158,3806640.36,457962.0103,46.081328
286159,3806640.435,457961.0131,46.08199
286160,3806640.509,457960.0159,46.082873
286161,3806640.584,457959.0187,46.083205
286162,3806640.658,457958.0214,46.083138
286163,3806640.732,457957.0241,46.08323
286164,3806640.806,457956.0269,46.083603
286165,3806640.879,457955.0296,46.083765
286166,3806640.952,457954.0323,46.084038
286167,3806641.025,457953.0349,46.084211
286168,3806641.098,457952.0376,46.084493
286169,3806641.171,457951.0403,46.084706
286170,3806641.243,457950.0429,46.084888
286171,3806641.316,457949.0455,46.085281
286172,3806641.387,457948.0481,46.085203
286173,3806641.458,457947.0506,46.085046
286174,3806641.529,457946.0531,46.085258
286175,3806641.6,457945.0556,46.085621
286176,3806641.67,457944.0581,46.085543
286177,3806641.741,457943.0606,46.085266
286178,3806641.811,457942.0631,46.085078
286179,3806641.881,457941.0655,46.085231
286180,3806641.95,457940.0679,46.085783
286181,3806642.019,457939.0703,46.085816
286182,3806642.089,457938.0727,46.085918
286183,3806642.158,457937.0751,46.085711
286184,3806642.227,457936.0775,46.086053
286185,3806642.296,457935.0799,46.086846
286185.095,3806642.302,457934.9851,46.086899
286186,3806642.364,457934.0822,46.087399
286187,3806642.432,457933.0845,46.087131
286188,3806642.5,457932.0868,46.086574
286189,3806642.567,457931.0891,46.086406
286190,3806642.635,457930.0914,46.086249
286191,3806642.702,457929.0936,46.086261
286192,3806642.768,457928.0959,46.086444
286193,3806642.834,457927.098,46.086886
286194,3806642.9,457926.1002,46.087059
286195,3806642.966,457925.1024,46.087081
286196,3806643.032,457924.1046,46.087264
286197,3806643.097,457923.1067,46.087216
286198,3806643.162,457922.1088,46.087389
286199,3806643.227,457921.1109,46.087621
286200,3806643.292,457920.113,46.087704
286201,3806643.356,457919.1151,46.087416
286202,3806643.421,457918.1172,46.087469
286203,3806643.485,457917.1193,46.087901
286204,3806643.55,457916.1214,46.088334
286205,3806643.613,457915.1234,46.088276
286206,3806643.677,457914.1254,46.087889
286207,3806643.741,457913.1275,46.087862
286208,3806643.805,457912.1295,46.087964
286209,3806643.867,457911.1315,46.087837
286210,3806643.93,457910.1334,46.087249
286211,3806643.993,457909.1354,46.086712
286211.641,3806644.033,457908.4954,46.086361
286212,3806644.055,457908.1373,46.086164
286213,3806644.117,457907.1393,46.086007
286214,3806644.179,457906.1412,46.086319
286215,3806644.241,457905.1431,46.086342
286216,3806644.302,457904.145,46.086074
286217,3806644.364,457903.1469,46.085827
286218,3806644.426,457902.1488,46.085969
286219,3806644.487,457901.1507,46.086272
286220,3806644.548,457900.1525,46.086464
286221,3806644.609,457899.1544,46.086547
286222,3806644.67,457898.1563,46.086659
286223,3806644.731,457897.1581,46.086832
286224,3806644.791,457896.1599,46.086834
286225,3806644.851,457895.1618,46.087177
286226,3806644.911,457894.1636,46.0874
286227,3806644.971,457893.1654,46.087652
286228,3806645.031,457892.1671,46.087685
286229,3806645.09,457891.1689,46.087467
286230,3806645.15,457890.1707,46.08734
286231,3806645.209,457889.1724,46.087392
286232,3806645.268,457888.1742,46.087515
286233,3806645.328,457887.176,46.087577
286234,3806645.387,457886.1777,46.08789
286235,3806645.445,457885.1794,46.088102
286236,3806645.504,457884.1811,46.088615
286237,3806645.562,457883.1828,46.089287
286238,3806645.621,457882.1845,46.08977
286239,3806645.679,457881.1863,46.089772
286240,3806645.738,457880.188,46.089775
286241,3806645.796,457879.1897,46.090127
286242,3806645.853,457878.1913,46.09041
286243,3806645.911,457877.193,46.090772
286244,3806645.968,457876.1946,46.090975
286245,3806646.025,457875.1962,46.091127
286246,3806646.082,457874.1979,46.091
286247,3806646.14,457873.1995,46.091093
286248,3806646.197,457872.2012,46.091255
286249,3806646.254,457871.2028,46.091618
286250,3806646.31,457870.2044,46.09189
286251,3806646.367,457869.206,46.091773
286252,3806646.424,457868.2076,46.091575
286253,3806646.481,457867.2092,46.091508
286254,3806646.537,457866.2108,46.09176
286255,3806646.593,457865.2124,46.091673
286256,3806646.649,457864.214,46.091305
286257,3806646.705,457863.2155,46.091338
286258,3806646.761,457862.2171,46.09198
286259,3806646.818,457861.2187,46.092443
286260,3806646.873,457860.2202,46.092585
286261,3806646.929,457859.2218,46.092548
286262,3806646.985,457858.2234,46.09275
286263,3806647.041,457857.2249,46.093163
286264,3806647.096,457856.2264,46.093355
286265,3806647.152,457855.228,46.093638
286266,3806647.208,457854.2296,46.093961
286267,3806647.263,457853.2311,46.094393
286268,3806647.318,457852.2326,46.094956
286269,3806647.374,457851.2342,46.095498
286270,3806647.429,457850.2357,46.096141
286271,3806647.484,457849.2372,46.096193
286271.967,3806647.537,457848.2713,46.095993
286272,3806647.539,457848.2387,46.095986
286273,3806647.594,457847.2403,46.096058
286274,3806647.649,457846.2418,46.096561
286275,3806647.704,457845.2432,46.097073
286276,3806647.759,457844.2448,46.097306
286277,3806647.814,457843.2463,46.097368
286278,3806647.869,457842.2478,46.097081
286279,3806647.924,457841.2493,46.096993
286280,3806647.979,457840.2508,46.097596
286281,3806648.034,457839.2523,46.098518
286282,3806648.088,457838.2538,46.097411
286283,3806648.143,457837.2553,46.096673
286284,3806648.197,457836.2568,46.096676
286285,3806648.251,457835.2582,46.096838
286286,3806648.305,457834.2597,46.097101
286287,3806648.36,457833.2612,46.097304
286288,3806648.415,457832.2627,46.097456
286289,3806648.47,457831.2642,46.097489
286290,3806648.524,457830.2657,46.097751
286291,3806648.578,457829.2672,46.097584
286292,3806648.633,457828.2686,46.097436
286293,3806648.687,457827.2701,46.097659
286294,3806648.742,457826.2716,46.097841
286295,3806648.796,457825.2731,46.098004
286296,3806648.85,457824.2746,46.097906
286297,3806648.905,457823.2761,46.098059
286298,3806648.959,457822.2775,46.098481
286299,3806649.014,457821.279,46.099214
286300,3806649.069,457820.2805,46.099616
286301,3806649.124,457819.2821,46.099979
286302,3806649.179,457818.2836,46.100101
286303,3806649.233,457817.2851,46.099894
286304,3806649.288,457816.2865,46.099786
286305,3806649.342,457815.288,46.100239
286306,3806649.397,457814.2895,46.101412
286307,3806649.451,457813.291,46.102474
286308,3806649.506,457812.2925,46.102947
286309,3806649.56,457811.294,46.102869
286310,3806649.615,457810.2955,46.102672
286311,3806649.67,457809.297,46.102834
286312,3806649.724,457808.2985,46.103297
286313,3806649.778,457807.2999,46.103789
286314,3806649.832,457806.3014,46.104442
286315,3806649.887,457805.3029,46.104924
286316,3806649.941,457804.3043,46.105167
286317,3806649.996,457803.3058,46.105239
286318,3806650.05,457802.3073,46.105242
286319,3806650.105,457801.3088,46.105184
286320,3806650.159,457800.3103,46.105337
286321,3806650.214,457799.3118,46.105309
286322,3806650.269,457798.3133,46.105122
286323,3806650.323,457797.3148,46.104974
286324,3806650.378,457796.3163,46.105357
286325,3806650.432,457795.3177,46.105759
286326,3806650.486,457794.3192,46.106162
286326.826,3806650.531,457793.4947,46.106577
286327,3806650.541,457793.3207,46.106665
286328,3806650.595,457792.3221,46.107207
286329,3806650.649,457791.3236,46.1073
286330,3806650.703,457790.3251,46.107242
286331,3806650.758,457789.3266,46.107485
286332,3806650.812,457788.3281,46.107907
286333,3806650.867,457787.3296,46.10837
286334,3806650.921,457786.331,46.108642
286335,3806650.975,457785.3325,46.108955
286336,3806651.029,457784.334,46.109667
286337,3806651.083,457783.3354,46.11042
286338,3806651.138,457782.3369,46.110852
286339,3806651.192,457781.3384,46.111025
286340,3806651.246,457780.3398,46.110977
286341,3806651.3,457779.3413,46.11093
286342,3806651.355,457778.3428,46.110952
286343,3806651.409,457777.3442,46.111315
286344,3806651.463,457776.3457,46.111847
286345,3806651.517,457775.3472,46.11202
286346,3806651.572,457774.3487,46.112033
286347,3806651.626,457773.3502,46.112005
286348,3806651.681,457772.3517,46.112008
286349,3806651.735,457771.3531,46.11187
286350,3806651.789,457770.3546,46.111783
286351,3806651.844,457769.3561,46.111815
286352,3806651.898,457768.3576,46.111848
286353,3806651.953,457767.3591,46.11197
286354,3806652.008,457766.3606,46.111923
286355,3806652.062,457765.362,46.111915
286356,3806652.116,457764.3635,46.112088
286357,3806652.171,457763.365,46.11266
286358,3806652.225,457762.3665,46.113483
286359,3806652.279,457761.3679,46.113885
286360,3806652.333,457760.3694,46.113578
286361,3806652.388,457759.3709,46.1132
286362,3806652.442,457758.3724,46.113073
286363,3806652.497,457757.3739,46.113095
286364,3806652.552,457756.3754,46.113408
286365,3806652.606,457755.3769,46.11333
286366,3806652.66,457754.3783,46.112873
286367,3806652.715,457753.3798,46.112576
286368,3806652.769,457752.3813,46.112968
286369,3806652.824,457751.3828,46.113541
286370,3806652.878,457750.3843,46.113843
286371,3806652.933,457749.3858,46.113286
286372,3806652.988,457748.3873,46.112828
286373,3806653.042,457747.3888,46.112651
286374,3806653.096,457746.3902,46.112853
286375,3806653.151,457745.3917,46.113166
286376,3806653.205,457744.3932,46.113248
286377,3806653.26,457743.3947,46.113231
286378,3806653.314,457742.3962,46.113443
286379,3806653.369,457741.3977,46.113996
286380,3806653.423,457740.3991,46.114298
286381,3806653.478,457739.4006,46.114281
286381.602,3806653.511,457738.7997,46.114186
286382,3806653.533,457738.4021,46.114123
286383,3806653.587,457737.4036,46.113876
286384,3806653.641,457736.4051,46.113368
286385,3806653.696,457735.4066,46.112631
286386,3806653.751,457734.4081,46.112104
286387,3806653.805,457733.4096,46.112146
286388,3806653.86,457732.4111,46.112659
286389,3806653.915,457731.4126,46.113301
286390,3806653.969,457730.4141,46.113764
286391,3806654.024,457729.4155,46.113766
286392,3806654.078,457728.417,46.113989
286393,3806654.133,457727.4185,46.114631
286394,3806654.188,457726.42,46.115564
286395,3806654.242,457725.4215,46.116256
286396,3806654.296,457724.423,46.116599
286397,3806654.351,457723.4245,46.116761
286398,3806654.405,457722.4259,46.116904
286399,3806654.459,457721.4274,46.117216
286400,3806654.514,457720.4289,46.117699
286401,3806654.569,457719.4304,46.118151
286402,3806654.623,457718.4319,46.118084
286403,3806654.677,457717.4334,46.117826
286404,3806654.732,457716.4348,46.117639
286405,3806654.786,457715.4363,46.117551
286406,3806654.841,457714.4378,46.117794
286407,3806654.895,457713.4393,46.117867
286408,3806654.949,457712.4408,46.117979
286409,3806655.004,457711.4423,46.118012
286410,3806655.059,457710.4437,46.118164
286411,3806655.113,457709.4452,46.118417
286412,3806655.168,457708.4467,46.118189
286413,3806655.222,457707.4482,46.117822
286414,3806655.276,457706.4497,46.117574
286415,3806655.331,457705.4512,46.117377
286416,3806655.386,457704.4527,46.117499
286417,3806655.44,457703.4541,46.117752
286418,3806655.494,457702.4556,46.118014
286419,3806655.549,457701.4571,46.118277
286420,3806655.603,457700.4586,46.118549
286421,3806655.658,457699.4601,46.118652
286422,3806655.712,457698.4616,46.118634
286423,3806655.767,457697.4631,46.118787
286424,3806655.821,457696.4645,46.118869
286425,3806655.875,457695.466,46.118872
286426,3806655.93,457694.4675,46.118844
286427,3806655.984,457693.469,46.118727
286428,3806656.038,457692.4704,46.1189
286429,3806656.092,457691.4719,46.119642
286430,3806656.147,457690.4734,46.120265
286431,3806656.202,457689.4749,46.120377
286432,3806656.256,457688.4764,46.12021
286433,3806656.311,457687.4779,46.120022
286434,3806656.366,457686.4794,46.120065
286435,3806656.42,457685.4808,46.120307
286436,3806656.474,457684.4823,46.12064
286437,3806656.529,457683.4838,46.120842
286438,3806656.583,457682.4853,46.120715
286439,3806656.638,457681.4868,46.120817
286440,3806656.692,457680.4883,46.12098
286440.922,3806656.743,457679.5675,46.121056
286441,3806656.747,457679.4898,46.121062
286442,3806656.801,457678.4912,46.121155
286443,3806656.856,457677.4927,46.121247
286444,3806656.91,457676.4942,46.12159
286445,3806656.965,457675.4957,46.122082
286446,3806657.02,457674.4972,46.122355
286447,3806657.074,457673.4987,46.122338
286448,3806657.128,457672.5002,46.12244
286449,3806657.182,457671.5016,46.122653
286450,3806657.237,457670.5031,46.122925
286451,3806657.291,457669.5046,46.123118
286452,3806657.346,457668.5061,46.12336
286453,3806657.401,457667.5076,46.123603
286454,3806657.455,457666.5091,46.123675
286455,3806657.51,457665.5106,46.123918
286456,3806657.565,457664.5121,46.12443
286457,3806657.619,457663.5135,46.124623
286458,3806657.673,457662.515,46.124375
286459,3806657.728,457661.5165,46.123828
286460,3806657.783,457660.518,46.1233
286461,3806657.837,457659.5195,46.123083
286462,3806657.892,457658.521,46.123155
286463,3806657.947,457657.5225,46.123358
286464,3806658.001,457656.524,46.12357
286465,3806658.056,457655.5255,46.123613
286466,3806658.11,457654.5269,46.123605
286467,3806658.164,457653.5284,46.123458
286468,3806658.218,457652.5299,46.123281
286469,3806658.273,457651.5314,46.123093
286470,3806658.327,457650.5329,46.123006
286471,3806658.382,457649.5343,46.123238
286472,3806658.436,457648.5358,46.123731
286473,3806658.49,457647.5372,46.124083
286474,3806658.544,457646.5387,46.123996
286475,3806658.599,457645.5402,46.123798
286476,3806658.654,457644.5417,46.123381
286477,3806658.708,457643.5432,46.123433
286478,3806658.763,457642.5447,46.123856
286479,3806658.817,457641.5462,46.124508
286480,3806658.872,457640.5477,46.125291
286481,3806658.926,457639.5492,46.125833
286482,3806658.981,457638.5507,46.125896
