135862.5,5.7,-1.9
135863.125,5.8,-1.9
135863.75,6.1,-1.8
135864.375,6.3,-1.7
135865,6.2,-1.9
135865.625,6,-2.5
135866.25,5.6,-3.3
135866.875,5,-4
135867.5,4.6,-4.4
135868.125,4.1,-4.7
135868.75,3.8,-4.8
135869.375,3.7,-4.8
135870,3.4,-4.6
135870.625,3,-4.1
135871.25,3.1,-3.8
135871.875,3.1,-3.4
135872.5,2.7,-3.2
135873.125,2.7,-2.9
135873.75,2.5,-2.8
135874.375,2,-2.8
135875,1.5,-2.8
135875.625,0.4,-2.6
135876.25,-0.3,-2.4
135876.875,-1.3,-2.2
135877.5,-2.1,-2
135878.125,-3,-1.9
135878.75,-4.1,-2
135879.375,-5.2,-2.4
135880,-6.5,-2.8
135880.625,-7.1,-3
135881.25,-7.9,-3.1
135881.875,-8.5,-3.1
135882.5,-8.6,-3.3
135883.125,-9.1,-3.5
135883.75,-9.1,-3.8
135884.375,-8.8,-4.2
135885,-7.9,-4.7
135885.625,-7.4,-5.1
135886.25,-6.8,-5.2
135886.875,-6.9,-5
135887.5,-6.7,-4.6
135888.125,-6.4,-4.3
135888.75,-6.2,-4.3
135889.375,-6.2,-4.3
135890,-6.4,-4.4
135890.625,-6.7,-4.4
135891.25,-6.5,-4.3
135891.875,-6.7,-4.2
135892.5,-7,-4
135893.125,-6.9,-3.9
135893.75,-7,-4
135894.375,-7.6,-4.2
135895,-7.8,-4.5
135895.625,-8.1,-4.9
135896.25,-8.3,-5.1
135896.875,-8.3,-5.2
135897.5,-8.7,-5.3
135898.125,-8.4,-5.4
135898.75,-8,-5.8
135899.375,-7.5,-6.7
135900,-7.3,-7.7
135900.625,-7.5,-8.7
135901.25,-8,-9.5
135901.875,-8.2,-10
135902.5,-8.5,-10.1
135903.125,-8.3,-9.9
135903.75,-8,-9.7
135904.375,-7.6,-9.5
135905,-7.1,-9.6
135905.625,-7.2,-9.9
135906.25,-7.2,-10
135906.875,-7.6,-9.8
135907.5,-7.7,-9.5
135908.125,-7.8,-9.3
135908.75,-7.5,-9.2
135909.375,-7.6,-9.3
135910,-7.5,-9.3
135910.625,-8.1,-9.4
135911.25,-8.4,-9.6
135911.875,-8.7,-9.9
135912.5,-8.6,-10.2
135913.125,-8.8,-10.7
135913.75,-8.7,-11.1
135914.375,-9.1,-11.5
135915,-9.1,-12
135915.625,-8.7,-12.8
